Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,baseline_ets,Baseline (X-driven),baseline,"Use future covariate paths as the baseline driver; baseline covariates follow ETS extensions, then future AMR is reconstructed from the historical association model and perturbed by supported climate scenario inputs.",baseline,34.87840386234457,0.0,34.87840386234457,0.0,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,x_driven,X-driven / Nature-like simplified baseline
广西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,32.42155881022239,-0.3112215135112826,32.11033729671111,-0.3112215135112848,6.445867726925684,49.51067259333333,43.06480486640765,TA（°C）,2.2632810128410634,1.4739999999999966,-0.7892810128410668,x_driven,X-driven / Nature-like simplified baseline
新疆,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,37.478107933619384,-2.849784129208701,34.628323804410684,-2.8497841292087003,3.9681688680408773,3.689443759333333,-0.2787251087075444,TA（°C）,2.941051456417414,1.6383333333333328,-1.3027181230840812,x_driven,X-driven / Nature-like simplified baseline
江苏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,28.19620967229507,-0.6089677581766338,27.587241914118437,-0.6089677581766324,65.94019129570692,66.11464665444444,0.17445535873751794,TA（°C）,1.6582233845184673,1.376333333333335,-0.28189005118513233,x_driven,X-driven / Nature-like simplified baseline
江西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,38.150677680016514,-0.3607867231243089,37.78989095689221,-0.36078672312430626,52.036710167827735,52.04872862333333,0.012018455505597103,TA（°C）,1.6536361897195344,1.487999999999996,-0.16563618971953842,x_driven,X-driven / Nature-like simplified baseline
河北,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,43.41108698537298,-1.6444802870198605,41.76660669835312,-1.64448028701986,82.19397863597658,40.47731155555555,-41.716667080421026,TA（°C）,1.6888385267034949,1.561,-0.12783852670349494,x_driven,X-driven / Nature-like simplified baseline
河南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,46.037371782470885,-5.119413579378447,40.91795820309244,-5.119413579378445,130.78396645835275,47.46289791777778,-83.32106854057497,TA（°C）,2.5944696915011694,1.4976666666666674,-1.096803024834502,x_driven,X-driven / Nature-like simplified baseline
浙江,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,26.949677861279294,2.5553405363554256,29.50501839763472,2.555340536355427,-14.404012986043568,56.50035815333334,70.9043711393769,TA（°C）,1.193654729869327,1.3009999999999984,0.10734527013067141,x_driven,X-driven / Nature-like simplified baseline
海南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,30.77877013879403,2.1168839187036665,32.895654057497694,2.116883918703664,67.50588193236415,103.47808211666667,35.97220018430252,TA（°C）,0.7579403403345113,1.1886666666666663,0.430726326332155,x_driven,X-driven / Nature-like simplified baseline
湖北,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,34.587568543358124,-2.6870578319144425,31.90051071144368,-2.6870578319144443,37.339883522154366,47.64796744555556,10.308083923401192,TA（°C）,2.8433712632862562,1.4563333333333333,-1.387037929952923,x_driven,X-driven / Nature-like simplified baseline
湖南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,41.94157137797022,-2.0677274437366115,39.873843934233605,-2.067727443736615,32.73558223131605,40.54397024,7.8083880086839486,TA（°C）,2.649485484520736,1.5839999999999996,-1.0654854845207362,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,35.611985981041855,-0.24887437563179432,35.36311160541006,-0.24887437563179304,8.398881438664631,11.06626395588889,2.667382517224258,TA（°C）,1.6325132922129513,1.4783333333333344,-0.15417995887961689,x_driven,X-driven / Nature-like simplified baseline
福建,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,29.977298686886925,1.4614499870972357,31.43874867398416,1.461449987097236,36.12441289967077,57.13385516888889,21.00944226921812,TA（°C）,1.0068762926840753,1.3616666666666646,0.3547903739825893,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,28.21576749090468,2.5589896544843347,30.774757145389014,2.5589896544843356,-0.5629474846893467,9.143091560666667,9.706039045356015,TA（°C）,0.373176860057352,1.4009999999999998,1.0278231399426478,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,40.24745504519977,-1.5714286293236046,38.676026415876166,-1.5714286293236057,34.739959623708856,38.57862315333334,3.8386635296244833,TA（°C）,2.3676179455051933,1.589333333333336,-0.7782846121718574,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,30.722543220301013,-0.07497377567272728,30.647569444628285,-0.07497377567272778,62.220191963655544,50.03285442222222,-12.187337541433322,TA（°C）,1.5160741872309664,1.6646666666666654,0.14859247943569898,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,36.333057086365045,-1.5897911734701728,34.74326591289487,-1.589791173470175,43.86207973077786,49.90653169111111,6.044451960333255,TA（°C）,2.541489009826258,1.7216666666666676,-0.8198223431595903,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,29.50534133240193,-1.0236710107215559,28.481670321680372,-1.0236710107215572,31.38664933461126,28.889782555555556,-2.496866779055704,TA（°C）,1.867632396481985,1.4356666666666662,-0.4319657298153188,x_driven,X-driven / Nature-like simplified baseline
青海,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,34.39348924900038,2.4539182663336483,36.84740751533403,2.4539182663336447,5.951731028433,8.897747978111113,2.9460169496781132,TA（°C）,0.30453701292505897,1.3856666666666664,1.0811296537416073,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,median,32.74771683903273,0.22668565986492095,32.974402498897646,0.22668565986491984,26.89610696780329,26.14600915333333,-0.7500978144699602,TA（°C）,1.2997809773965963,1.4149999999999996,0.11521902260340333,x_driven,X-driven / Nature-like simplified baseline
上海,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,36.36220350656352,-1.4196803849481152,34.9425231216154,-1.4196803849481157,115.39469490289476,96.85966637666667,-18.53502852622809,TA（°C）,1.4174513632153836,1.0446666666666644,-0.37278469654871915,x_driven,X-driven / Nature-like simplified baseline
云南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,42.86677542235661,-0.9834472474642966,41.88332817489231,-0.9834472474642979,20.84046911840916,27.97125673,7.13078761159084,TA（°C）,1.6867311929954834,1.128666666666664,-0.5580645263288193,x_driven,X-driven / Nature-like simplified baseline
内蒙古,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,38.79236745739676,0.05262798867845413,38.84499544607521,0.0526279886784522,12.931681364238123,11.65255312188889,-1.279128242349234,TA（°C）,1.173994030107895,1.2173333333333334,0.04333930322543833,x_driven,X-driven / Nature-like simplified baseline
北京,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,43.777590490428146,-0.07383664074201479,43.70375384968613,-0.0738366407420159,85.51864526557621,74.94541123777779,-10.57323402779842,TA（°C）,1.4284527955482056,1.5533333333333346,0.12488053778512898,x_driven,X-driven / Nature-like simplified baseline
吉林,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,45.62023344717544,-1.9849054311630876,43.63532801601235,-1.9849054311630852,43.92574370177605,35.09657724777778,-8.829166453998269,TA（°C）,2.0153814116037148,1.2376666666666667,-0.7777147449370481,x_driven,X-driven / Nature-like simplified baseline
四川,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,31.694947930290777,-0.8856375332434182,30.80931039704736,-0.8856375332434183,15.418393935188469,22.184121828888888,6.765727893700419,TA（°C）,1.7197284302866265,1.2119999999999995,-0.507728430286627,x_driven,X-driven / Nature-like simplified baseline
天津,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,36.13386548780944,1.254395971870622,37.38826145968006,1.254395971870622,23.534591889264505,71.15940865444445,47.62481676517994,TA（°C）,1.5860886654694872,1.4463333333333352,-0.139755332136152,x_driven,X-driven / Nature-like simplified baseline
宁夏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.50886693557009,-0.5471696334225771,27.961697302147513,-0.5471696334225769,16.651113558278134,26.206198525555553,9.55508496727742,TA（°C）,1.4563861881516817,1.0620000000000012,-0.3943861881516806,x_driven,X-driven / Nature-like simplified baseline
安徽,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.41266734768301,1.409588758752432,29.82225610643544,1.409588758752431,0.39409082847862464,52.15008599777778,51.755995169299155,TA（°C）,1.550274700029004,1.4196666666666662,-0.13060803336233784,x_driven,X-driven / Nature-like simplified baseline
山东,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,38.07008612935396,-1.4701216606856284,36.59996446866833,-1.4701216606856278,66.69212283533625,56.71470079222222,-9.977422043114032,TA（°C）,1.905396997449165,1.3810000000000002,-0.5243969974491647,x_driven,X-driven / Nature-like simplified baseline
山西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,35.205542025803766,-1.3433678983185144,33.862174127485254,-1.3433678983185118,31.23025230049783,33.084613071111114,1.8543607706132832,TA（°C）,1.875571851384927,1.2316666666666674,-0.6439051847182597,x_driven,X-driven / Nature-like simplified baseline
广东,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,22.3286121747759,2.709974711201152,25.03858688597705,2.709974711201152,-8.631537342966666,64.36976415222222,73.00130149518888,TA（°C）,0.9705556516618655,1.1173333333333346,0.1467776816714691,x_driven,X-driven / Nature-like simplified baseline
广西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,32.42155881022239,-0.6675456324140145,31.75401317780838,-0.667545632414015,6.445867726925684,50.06067259333334,43.61480486640765,TA（°C）,2.2632810128410634,1.3023333333333331,-0.9609476795077303,x_driven,X-driven / Nature-like simplified baseline
新疆,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,37.478107933619384,-3.4865039925631898,33.9916039410562,-3.486503992563186,3.9681688680408773,3.8449993148888892,-0.12316955315198808,TA（°C）,2.941051456417414,1.3440000000000003,-1.5970514564174136,x_driven,X-driven / Nature-like simplified baseline
江苏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.19620967229507,-0.6847065201120673,27.511503152183003,-0.6847065201120657,65.94019129570692,64.86686887666667,-1.0733224190402524,TA（°C）,1.6582233845184673,1.3603333333333332,-0.2978900511851341,x_driven,X-driven / Nature-like simplified baseline
江西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,38.150677680016514,-0.8254870160097668,37.32519066400675,-0.8254870160097667,52.036710167827735,50.06539529,-1.9713148778277372,TA（°C）,1.6536361897195344,1.304666666666666,-0.34896952305286844,x_driven,X-driven / Nature-like simplified baseline
河北,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,43.41108698537298,-1.9933084142759108,41.417778571097074,-1.9933084142759085,82.19397863597658,41.345089333333334,-40.848889302643244,TA（°C）,1.6888385267034949,1.388,-0.300838526703495,x_driven,X-driven / Nature-like simplified baseline
河南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,46.037371782470885,-5.250468106849566,40.78690367562132,-5.250468106849567,130.78396645835275,49.83178680666667,-80.95217965168608,TA（°C）,2.5944696915011694,1.4019999999999992,-1.19246969150117,x_driven,X-driven / Nature-like simplified baseline
浙江,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,26.949677861279294,2.3057556913747526,29.255433552654047,2.3057556913747526,-14.404012986043568,59.53369148666667,73.93770447271024,TA（°C）,1.193654729869327,1.1409999999999982,-0.05265472986932873,x_driven,X-driven / Nature-like simplified baseline
海南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,30.77877013879403,1.2816706314017758,32.060440770195804,1.2816706314017736,67.50588193236415,94.15141545,26.645533517635855,TA（°C）,0.7579403403345113,0.9456666666666678,0.18772632633215647,x_driven,X-driven / Nature-like simplified baseline
湖北,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,34.587568543358124,-3.12856219461332,31.459006348744804,-3.1285621946133197,37.339883522154366,48.43796744555556,11.098083923401191,TA（°C）,2.8433712632862562,1.241999999999997,-1.6013712632862591,x_driven,X-driven / Nature-like simplified baseline
湖南,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,41.94157137797022,-2.7003719312556136,39.2411994467146,-2.700371931255617,32.73558223131605,40.868414684444446,8.132832453128394,TA（°C）,2.649485484520736,1.289000000000005,-1.3604854845207308,x_driven,X-driven / Nature-like simplified baseline
甘肃,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,35.611985981041855,-0.859789265712353,34.752196715329504,-0.8597892657123509,8.398881438664631,11.277375067,2.8784936283353684,TA（°C）,1.6325132922129513,1.1949999999999994,-0.4375132922129519,x_driven,X-driven / Nature-like simplified baseline
福建,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,29.977298686886925,0.9174829046435795,30.894781591530506,0.9174829046435811,36.12441289967077,55.03829961333333,18.913886713662556,TA（°C）,1.0068762926840753,1.1436666666666646,0.1367903739825893,x_driven,X-driven / Nature-like simplified baseline
西藏,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,28.21576749090468,2.2332471265835174,30.449014617488196,2.2332471265835174,-0.5629474846893467,9.050869338444445,9.613816823133792,TA（°C）,0.373176860057352,1.2530000000000006,0.8798231399426486,x_driven,X-driven / Nature-like simplified baseline
贵州,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,40.24745504519977,-2.264635390775604,37.98281965442417,-2.2646353907756023,34.739959623708856,38.385289820000004,3.645330196291148,TA（°C）,2.3676179455051933,1.2743333333333329,-1.0932846121718605,x_driven,X-driven / Nature-like simplified baseline
辽宁,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,30.722543220301013,-0.7146422846740739,30.00790093562694,-0.7146422846740741,62.220191963655544,51.252854422222214,-10.96733754143333,TA（°C）,1.5160741872309664,1.3530000000000006,-0.16307418723096578,x_driven,X-driven / Nature-like simplified baseline
重庆,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,36.333057086365045,-2.90433239721136,33.42872468915368,-2.9043323972113626,43.86207973077786,47.829865024444445,3.967785293666587,TA（°C）,2.541489009826258,1.1500000000000004,-1.3914890098262576,x_driven,X-driven / Nature-like simplified baseline
陕西,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,29.50534133240193,-1.6190809746695038,27.886260357732425,-1.6190809746695045,31.38664933461126,31.10644922222222,-0.2802001123890392,TA（°C）,1.867632396481985,1.1293333333333333,-0.7382990631486517,x_driven,X-driven / Nature-like simplified baseline
青海,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,34.39348924900038,2.0933542241647873,36.486843473165166,2.0933542241647842,5.951731028433,8.629970200333332,2.6782391719003327,TA（°C）,0.30453701292505897,1.2243333333333335,0.9197963204082745,x_driven,X-driven / Nature-like simplified baseline
黑龙江,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p10,32.74771683903273,-0.2843163751850498,32.46340046384768,-0.2843163751850497,26.89610696780329,24.12489804222222,-2.771208925581071,TA（°C）,1.2997809773965963,1.2110000000000003,-0.08878097739659596,x_driven,X-driven / Nature-like simplified baseline
上海,2050,strict_top_08,严筛模型 8,SYS_09776 | Province: No / Year: Yes,SYS_09776,systematic,Province: No / Year: Yes,ssp126,SSP1-2.6（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP1-2.6 的省级年度序列，其余协变量保留基线延续路径。,p90,36.36220350656352,0.46435538933409126,36.826558895897605,0.46435538933408793,115.39469490289476,96.61633304333334,-18.778361859561414,TA（°C）,1.4174513632153836,1.9123333333333288,0.4948819701179452,x_driven,X-driven / Nature-like simplified baseline
